REPORT_ID | CAUSE_IDENTIFIER | OPERATOR_CODE | OPERATOR_NAME | INCIDENT_ADDRESS | INCIDENT_CITY | INCIDENT_COUNTY | INCIDENT_STATE | ZIP_CODE | INCIDENT_DATE | DETECTION_TIME | ORIGIN_LEAK | ORIGIN_LEAK_OTHER |Fatalities Count|Injuries count| EMPLOYEE_FATALITIES | EMPLOYEE_INJURIES | NON_EMPLOYEE_FATALITIES | NON_EMPLOYEE_INJURIES | GAS_IGNITED | EXPLOSION_OCCURED | SECONDARY_EXPLOSIONS_FIRE | DISTANCE_SEWER_STORM_CONT | DISTANCE_SEWER_STORM_IMPA | DISTANCE_SEWER_OTHER_CONT | DISTANCE_SEWER_OTHER_IMPA | DISTANCE_WATER_CONTR | DISTANCE_WATER_IMPAIRED | LOCATION_LEAK | LOCATION_LEAK_OTHER | COVER_DEPTH | SOIL_INFORMATION | SOIL_TEMPERATURE | REPORTED_BY | REPORTED_BY_OTHER | MATERIAL_LEAKED_D | MATERIAL_LEAKED_D_OTHER | LOCATION_CORROSION | DESCRIPTION_CORROSION | CAUSE_CORROSION | CAUSE_CORROSION_OTHER | PH_SOIL | SOIL_RESISTIVITY | SOIL_TEST_YEAR | PIPE_SOIL_POTENTIAL_1 | PIPE_SOIL_POTENTIAL_2 | CAUSE_LEAK | CAUSE_LEAK_OTHER 
1700087|OTHER                               |2748|CONSUMERS POWER CO                                |                                        |KEEGO HARBOR             |OAKLAND                  |MI|48058|19811015|0|OTHER                 |INSTALL                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |20|SOIL|32|CUSTOMER             |          |WROUGHT IRON|                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1700099|DAMAGE BY OUTSIDE FORCES            |2228|CENTRAL TELEPHONE & UTILITIES                     |                                        |FAIRMONT                 |FILLMORE                 |NE|68354|19811015|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |18|SOIL|45|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1770386|DAMAGE BY OUTSIDE FORCES            |12408|MICHIGAN CONSOLIDATED GAS CO                      |                                        |                         |WAYNE                    |MI|48188|19811015|1116|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |37|SOIL|35|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1700108|CONSTRUCTION DEFECT/MATERIAL FAILURE|22791|WISCONSIN PUBLIC SERVICE CORPO                    |                                        |OSHKOSH                  |WINNEBAGO                |WI|54901|19811016|0|OTHER                 |INSTALL                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |38|SOIL|30|OPERATOR PERSONNEL   |          |OTHER       |NON-METAL                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1700192|DAMAGE BY OUTSIDE FORCES            |22791|WISCONSIN PUBLIC SERVICE CORP.                    |                                        |SHEBOYGAN                |SHEBOYGAN                |WI|53081|19811017|0|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |54|SOIL|30|CUSTOMER             |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1720458|DAMAGE BY OUTSIDE FORCES            |180|ALABAMA GAS CORP                                  |                                        |BIRMINGHAM               |JEFFERSON                |AL|35226|19811017|607|OTHER                 |ELECTRIC                 |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1720576|DAMAGE BY OUTSIDE FORCES            |15350|THE PEOPLES NATURAL GAS COMPAN                    |                                        |TURTLE CREEK             |ALLEGHENY                |PA|15145|19811017|632|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|POLICE               |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |VEHICLE                  
1700094|CORROSION                           |18295|SOUTHERN COUNTIES GAS COMPANY                     |                                        |WHITTIER                 |LOS ANGELES              |CA|90604|19811018|0|CORROSION             |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |38|SOIL|54|CUSTOMER             |          |STEEL       |                         |EXTERNALLY|LOCALIZED PITTING|GALVANIC     |                         |8|677|70|45|45|NO DATA                                         |                         
1700109|DAMAGE BY OUTSIDE FORCES            |22791|WISCONSIN PUBLIC SERVICE CORP.                    |                                        |GREEN BAY                |BROWN                    |WI|54301|19811018|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |30|SOIL|30|AGENCY CAUSING DAMAGE|          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1700100|DAMAGE BY OUTSIDE FORCES            |18112|SAN DIEGO GAS & ELECTRIC CO.                      |                                        |ESCONDIDO                |SAN DIEGO                |CA|92025|19811021|0|OTHER                 |OPERATE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|CUSTOMER             |          |NO DATA     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |WILLFUL                  
1700095|OTHER                               |18532|SOUTHERN UNION GAS COMPANY                        |                                        |AUSTIN                   |TRAVIS                   |TX|78767|19811021|0|OTHER                 |INSTALL                  |0|0|0|0|0|0|YES|   |   |0|0|0|0|0|0|NO DATA               |                         |0|    |0|OPERATOR PERSONNEL   |          |NO DATA     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1700110|DAMAGE BY OUTSIDE FORCES            |22791|WISCONSIN PUBLIC SERVICE CORPO                    |                                        |GREEN BAY                |BROWN                    |WI|54301|19811021|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |30|SOIL|30|AGENCY CAUSING DAMAGE|          |CAST IRON   |SPLIT SLV                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1700081|DAMAGE BY OUTSIDE FORCES            |20045|UNITED FUEL GAS COMPANY                           |                                        |LOGAN                    |LOGAN                    |WV|25601|19811022|0|OTHER                 |OUTSIDE                  |0|1|0|0|0|1|YES|YES|YES|0|0|0|0|0|0|BELOW GROUND          |                         |20|ROCK|40|OTHER                |FIRE DEPT |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1700090|DAMAGE BY OUTSIDE FORCES            |0|UNITED GAS INC.                                   |                                        |HOUSTON                  |HARRIS                   |TX|77012|19811023|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|   |   |   |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |38|SOIL|60|OPERATOR PERSONNEL   |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1700050|CORROSION                           |0|PHILA. GAS WORKS - DIV. OF UGI                    |                                        |PHILADELPHIA             |PHILADELPHIA             |PA|19132|19811023|0|CORROSION             |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW WALKWAY         |                         |24|SOIL|48|OPERATOR PERSONNEL   |          |STEEL       |                         |EXTERNALLY|GENERAL CORROSION|GALVANIC     |                         |7|0|0|0|0|NO DATA                                         |                         
1750340|DAMAGE BY OUTSIDE FORCES            |13300|NEW JERSEY NATURAL GAS CO                         |                                        |RIO GRANDE               |CAPE MAY                 |NJ|8242|19811026|953|OTHER                 |ELECTRIC                 |0|0|0|0|0|0|YES|NO |YES|0|0|0|0|0|0|BELOW OTHER PAVED AREA|                         |15|SOIL|50|POLICE               |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1730602|OTHER                               |2704|CONSOLIDATED EDISON CO OF NEW YORK                |                                        |NEW YORK NEW YORK        |NEW YORK                 |NY|10014|19811027|821|OTHER                 |                         |0|5|0|2|0|3|YES|YES|NO |0|0|0|0|0|0|WITHIN BUILDING       |                         |0|    |0|OPERATOR PERSONNEL   |          |NO DATA     |DISCONNECT               |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1700055|DAMAGE BY OUTSIDE FORCES            |12552|MINNEAPOLIS GAS COMPANY                           |                                        |TONKA BAY                |HENNEPIN                 |MN|55331|19811028|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |24|SOIL|30|AGENCY CAUSING DAMAGE|          |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1700089|DAMAGE BY OUTSIDE FORCES            |0|UNITED GAS DISTRIBUTION COMPAN                    |                                        |HOUSTON                  |HARRIS                   |TX|77033|19811030|0|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|   |   |   |0|0|0|0|4|0|BELOW ROAD (UNPAVED)  |                         |60|SOIL|60|PUBLIC               |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1700129|DAMAGE BY OUTSIDE FORCES            |18295|SOUTHERN COUNTIES GAS COMPANY                     |                                        |WEST COVINA              |LOS ANGELES              |CA|91790|19811030|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |24|SOIL|65|OTHER                |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1700253|DAMAGE BY OUTSIDE FORCES            |11720|LONG ISLAND LIGHTING CO                           |                                        |WEST SAYVILLE            |SUFFOLK                  |NY|11796|19811031|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|WITHIN BUILDING       |                         |30|SOIL|30|AGENCY CAUSING DAMAGE|          |STEEL       |DISCONNECT               |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
